"budget","package.deaths","package.che.10","package.E","int_n","packages_per_budget","interventions_per_package","MAX_Health","MAX_FRP","MAX_Equity","distance_max_Health_CHE","distance_max_Health_Equity","distance_max_CHE_Equity"
77500000,5637.97715399389,0.148048838097561,0.133531975123306,8,34,17,NA,1,NA,0.474981123864965,0.761387681459837,0.794080258577024
77500000,5637.97715399389,0.148048838097561,0.133531975123306,17,34,17,NA,1,NA,0.474981123864965,0.761387681459837,0.794080258577024
77500000,5637.97715399389,0.148048838097561,0.133531975123306,9,34,17,NA,1,NA,0.474981123864965,0.761387681459837,0.794080258577024
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
200000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
300000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
400000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
500000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
600000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,9,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,17,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,7,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,12,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,8,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,6,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,4,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,2,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,11,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,10,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,15,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,18,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,16,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,5,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,19,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,13,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,1,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,20,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,3,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,6010.64884658112,0.148456674865621,0.0834179946997741,14,24,20,1,1,NA,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,19,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,4,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,3,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,7,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,13,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,18,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,1,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,5,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,20,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,6,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,8,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,12,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
700000000,4425.4342466852,0.078787781425314,0.340523566930801,14,24,13,NA,NA,1,0,0.927284934848963,0.927284934848963
